Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,"Non-parametric (Friedman, Nemenyi)"
The last known Sumatran rhinoceros in Malaysia dies.,2,BWE-Agg-IDF,0.1385975775840451,0.5172672662174034,0.5886189969809147,0.28716135553847355,0.4237340416936423,0.34594576180435105,0.2672583112268202,0.3616581903931582,0.44174929767202054,0.38634148084691705,0.308014020837141,0.07289079742027818,0.5826652272330511
The last known Sumatran rhinoceros in Malaysia dies.,3,LASER,0.5458848702240097,0.547940713472828,0.45423046556789487,0.08461380925951599,0.5896847541853757,0.07810238354280412,0.5472973611073835,0.08437151449902464,0.5339680119569364,0.4111841067608292,0.5294432112336993,0.6427156044062529,0.2086673863834744
"2019 Busy Bee crash: A plane crashes shortly after takeoff in a densely populated area of Goma, Democratic Republic of the Congo, killing all 19 people on board and at least 10 more on the ground.",0,Title,"(294, 'ms')","(4481, 'ta')","(48394, 'en')","(115725, 'en')","(5145, 'zh')","(10663, 'zh')","(14051, 'zh')","(6859, 'ta')","(8789, 'ta')","(176, 'ms')","(481, 'ms')","(15679, 'en')",p=0.368
"2019 Busy Bee crash: A plane crashes shortly after takeoff in a densely populated area of Goma, Democratic Republic of the Congo, killing all 19 people on board and at least 10 more on the ground.",1,BWE-Agg-Add,0.3657182878881904,0.48091653339649265,0.7493820435585001,0.688799981424276,0.4199358124792737,0.4077592341284107,0.4522777583509618,0.42319373112580716,0.437349400736942,0.36770453549995263,0.4317367302822197,0.5952374690077907,0.3333333333333333
"2019 Busy Bee crash: A plane crashes shortly after takeoff in a densely populated area of Goma, Democratic Republic of the Congo, killing all 19 people on board and at least 10 more on the ground.",2,BWE-Agg-IDF,0.3507802599287236,0.4846356735182549,0.7850132167436102,0.710596374902407,0.4603757394269515,0.4350964319398246,0.4685051026318251,0.4318533230725853,0.4624971427685114,0.36731438906765446,0.42444283440221836,0.5976711647690777,0.3333333333333333
"2019 Busy Bee crash: A plane crashes shortly after takeoff in a densely populated area of Goma, Democratic Republic of the Congo, killing all 19 people on board and at least 10 more on the ground.",3,LASER,0.7170934010909035,0.2594038366574665,0.7347877632158459,0.5916216366927595,0.7349462642323367,0.7305174525205589,0.71887053775008,0.31695875466703255,0.3424180788635529,0.7157519429922685,0.7044220468798529,0.7136371490553735,0.3333333333333333
"The World Meteorological Organization reports that levels of heat-trapping greenhouse gases in the atmosphere have reached another new record high of 407.8 parts per million, with ""no sign of a slowdown, let alone a decline.""",0,Title,"(52191, 'en')","(18851, 'zh')","(356, 'ms')","(12096, 'ta')","(39949, 'zh')","(9867, 'ta')","(5874, 'ta')","(234, 'ms')","(90, 'ms')","(87366, 'en')","(10112, 'en')","(25033, 'zh')",p=0.368
"The World Meteorological Organization reports that levels of heat-trapping greenhouse gases in the atmosphere have reached another new record high of 407.8 parts per million, with ""no sign of a slowdown, let alone a decline.""",1,BWE-Agg-Add,0.7911169407878315,0.46297163996975227,0.49246390154562375,0.5656635354156355,0.49272419977384335,0.5213169007906316,0.570993200679547,0.38773312670249427,0.28182716445025086,0.5878383315053645,0.7458774748405413,0.4234426572700088,0.3333333333333333
"The World Meteorological Organization reports that levels of heat-trapping greenhouse gases in the atmosphere have reached another new record high of 407.8 parts per million, with ""no sign of a slowdown, let alone a decline.""",2,BWE-Agg-IDF,0.7837288552058556,0.466069864871806,0.5393491171047696,0.5881660345057164,0.5265276856079715,0.5720409747380089,0.5747586732131218,0.3833136176954011,0.25372435660811377,0.5400427996369087,0.7152725152087354,0.40011998643246716,0.3333333333333333
"The World Meteorological Organization reports that levels of heat-trapping greenhouse gases in the atmosphere have reached another new record high of 407.8 parts per million, with ""no sign of a slowdown, let alone a decline.""",3,LASER,0.33368564274501405,0.6987479526362459,0.4591127764565114,0.6487205813705391,0.7035273189307286,0.6635584984854728,0.24869128352783634,0.7041325059269897,0.7187136050058396,0.5966522740659321,0.44674875870895114,0.6945173193713613,0.3333333333333333
"IPv4 address exhaustion: The RIPE NCC, which is the official regional Internet registry (RIR) for Europe, officially announces that it has run out of IPv4 addresses.",0,Title,"(58903, 'en')","(17029, 'zh')","(5170, 'ta')","(289, 'ms')","(939, 'ms')","(10545, 'ta')","(21512, 'zh')","(115583, 'en')","(2638, 'ta')","(24765, 'zh')","(608, 'ms')","(89088, 'en')",p=0.028
"IPv4 address exhaustion: The RIPE NCC, which is the official regional Internet registry (RIR) for Europe, officially announces that it has run out of IPv4 addresses.",1,BWE-Agg-Add,0.39831196464231583,0.3876302407833738,0.4333686541391442,0.4161668943554174,0.388813742494099,0.43540187633760835,0.2968936812042752,0.4586438031781661,0.3717332953190493,0.3410674082009516,0.28832642242876505,0.3791074665787625,0.8423192813895615
"IPv4 address exhaustion: The RIPE NCC, which is the official regional Internet registry (RIR) for Europe, officially announces that it has run out of IPv4 addresses.",2,BWE-Agg-IDF,0.34219033009262456,0.38848663488051555,0.4280945508531222,0.4133240475909119,0.38719237299940484,0.42740423979123787,0.28976113168299716,0.4882181749766903,0.35603157709799105,0.3216931666867939,0.22207426432526012,0.3561646480838822,0.07884035930521925
"IPv4 address exhaustion: The RIPE NCC, which is the official regional Internet registry (RIR) for Europe, officially announces that it has run out of IPv4 addresses.",3,LASER,0.651909040074357,0.6725167220188376,0.19528610772736593,0.7219123126405664,0.6805950867220689,0.16267746722703433,0.34686138015727525,0.6333306271988967,0.21462416792196223,0.6535610564976962,0.7012811507998071,0.5222502039154768,0.07884035930521925
"2019 Albania earthquake: 51 people are killed and around 2,000 others injured in a 6.4-magnitude earthquake in northwestern Albania. The earthquake is the strongest to hit Albania in more than 40 years, and the world's deadliest earthquake in 2019.",0,Title,"(205, 'ms')","(47103, 'en')","(44177, 'zh')","(676, 'ta')","(442, 'ms')","(12083, 'ta')","(99139, 'en')","(6734, 'ta')","(23530, 'zh')","(48314, 'zh')","(91697, 'en')","(279, 'ms')",p=0.097
"2019 Albania earthquake: 51 people are killed and around 2,000 others injured in a 6.4-magnitude earthquake in northwestern Albania. The earthquake is the strongest to hit Albania in more than 40 years, and the world's deadliest earthquake in 2019.",1,BWE-Agg-Add,0.36792416361986013,0.6818689992361937,0.556637431133927,0.44208915420666073,0.5427763309860437,0.3893476168584544,0.5846703208615799,0.4381133689689592,0.5163017449596837,0.5135393711445365,0.6955851444726453,0.3127843176552672,0.23456257933819458
"2019 Albania earthquake: 51 people are killed and around 2,000 others injured in a 6.4-magnitude earthquake in northwestern Albania. The earthquake is the strongest to hit Albania in more than 40 years, and the world's deadliest earthquake in 2019.",2,BWE-Agg-IDF,0.36430857686987467,0.7247863293241381,0.6452659842252648,0.45568077504591736,0.5535475220126047,0.407258738057033,0.6292865879593958,0.46168094602115556,0.6042785380848709,0.6350533746615219,0.7111693749625424,0.3202276044191692,0.23456257933819458
"2019 Albania earthquake: 51 people are killed and around 2,000 others injured in a 6.4-magnitude earthquake in northwestern Albania. The earthquake is the strongest to hit Albania in more than 40 years, and the world's deadliest earthquake in 2019.",3,LASER,0.6655230288453864,0.555911897323603,0.7781752356145101,0.2836298531702101,0.7663234655207829,0.32761997313246927,0.5776015623190592,0.2847463290431819,0.7570304985800808,0.7573738463246306,0.732357995965202,0.6681978887288145,0.5308748413236108
"2019 Chilean protests: Human Rights Watch and Amnesty International issue reports on Chile's situation denouncing grave human rights violations, including excesive violence use and detention abuses by police forces. Among police brutality acts there are records of police agents firing non-lethal ammunition to protesters' faces against provider's regulations, resulting in more than 200 people with severe eye trauma and more than 50 requiring prosthetic eyes.",0,Title,"(80, 'ms')","(36397, 'zh')","(21125, 'en')","(4604, 'ta')","(154, 'ms')","(8938, 'ta')","(51635, 'en')","(43453, 'zh')","(11573, 'ta')","(19036, 'zh')","(96043, 'en')","(166, 'ms')",p=0.338
"2019 Chilean protests: Human Rights Watch and Amnesty International issue reports on Chile's situation denouncing grave human rights violations, including excesive violence use and detention abuses by police forces. Among police brutality acts there are records of police agents firing non-lethal ammunition to protesters' faces against provider's regulations, resulting in more than 200 people with severe eye trauma and more than 50 requiring prosthetic eyes.",1,BWE-Agg-Add,0.37784643136726603,0.3654329494122512,0.5951132684642662,0.5979284740433093,0.4158706415335109,0.6078283769150425,0.5398170413537138,0.5226374407214746,0.6422285604625788,0.4452615708758037,0.5638029377031009,0.3759203021213664,0.46149310096338003
"2019 Chilean protests: Human Rights Watch and Amnesty International issue reports on Chile's situation denouncing grave human rights violations, including excesive violence use and detention abuses by police forces. Among police brutality acts there are records of police agents firing non-lethal ammunition to protesters' faces against provider's regulations, resulting in more than 200 people with severe eye trauma and more than 50 requiring prosthetic eyes.",2,BWE-Agg-IDF,0.3694680702687828,0.36884910085058215,0.5938683787802715,0.6036874126369376,0.4116510116039672,0.6082938767423978,0.5424376845921844,0.5049893474310252,0.6404024877673119,0.43497669420991514,0.5663686334561426,0.37199049713329496,0.26925344951831
"2019 Chilean protests: Human Rights Watch and Amnesty International issue reports on Chile's situation denouncing grave human rights violations, including excesive violence use and detention abuses by police forces. Among police brutality acts there are records of police agents firing non-lethal ammunition to protesters' faces against provider's regulations, resulting in more than 200 people with severe eye trauma and more than 50 requiring prosthetic eyes.",3,LASER,0.7465094123164868,0.746384475986745,0.7891722422908212,0.34029884221463147,0.47175401371323616,0.3803055782032279,0.4886963401719966,0.7797381448231837,0.3748120433538678,0.8001969542869899,0.7538993354572221,0.7538529373959659,0.26925344951831
The U.S. Government passes the Hong Kong Human Rights and Democracy Act.,0,Title,"(38272, 'zh')","(99, 'ms')","(8643, 'ta')","(5191, 'zh')","(8570, 'ta')","(32662, 'en')","(39225, 'en')","(71410, 'en')","(126, 'ms')","(519, 'ms')","(12945, 'ta')","(14139, 'zh')",p=0.097
The U.S. Government passes the Hong Kong Human Rights and Democracy Act.,1,BWE-Agg-Add,0.5173747805720541,0.2501048955651871,0.48777207517333376,0.43047800971190536,0.45515381071926675,0.6736572101112108,0.5542501927831203,0.6313821877631998,0.42382023429311955,0.47663200410631323,0.4149582716237907,0.4314256574049445,0.2345625793381963
The U.S. Government passes the Hong Kong Human Rights and Democracy Act.,2,BWE-Agg-IDF,0.5150671731770353,0.22179332740008492,0.48680902366238754,0.410358792288633,0.4598737371364494,0.6562068293708619,0.5509791963369584,0.5922224864886647,0.4072640432399586,0.44571574428910415,0.4018826840307026,0.4412697811958903,0.5308748413236074
The U.S. Government passes the Hong Kong Human Rights and Democracy Act.,3,LASER,0.49872500902841815,0.5813273987830085,0.06110862032493297,0.5315324262510441,0.10667573064494221,0.5415301053353145,0.4125721800578107,0.5881299839714882,0.5702244530947284,0.4400700207676616,0.10082276244947859,0.5282995156819792,0.2345625793381963
"22 people (two civilians, four police officers and 16 drug dealers) are killed in a shootout in Villa Unión, Coahuila, Mexico, the largest such crime in the country's history.",0,Title,"(14053, 'zh')","(104245, 'en')","(12264, 'ta')","(672, 'ms')","(3326, 'ta')","(732, 'ms')","(707, 'ms')","(85624, 'en')","(17172, 'zh')","(6645, 'ta')","(85913, 'en')","(4024, 'zh')",p=0.920
"22 people (two civilians, four police officers and 16 drug dealers) are killed in a shootout in Villa Unión, Coahuila, Mexico, the largest such crime in the country's history.",1,BWE-Agg-Add,0.42646057936039267,0.6798366362105577,0.4804233299584499,0.3131494466293254,0.4969332011202049,0.32359492847397076,0.3106749936168939,0.6633203254985821,0.439886057406938,0.3877630314144601,0.7213328621236166,0.4551877443918558,0.3333333333333333
"22 people (two civilians, four police officers and 16 drug dealers) are killed in a shootout in Villa Unión, Coahuila, Mexico, the largest such crime in the country's history.",2,BWE-Agg-IDF,0.4714686712476826,0.7040056147526762,0.4868341068707438,0.3225435959733492,0.49677429445916904,0.3112318668529206,0.3068774182423643,0.6825873278208013,0.44455165626920623,0.36723759749827,0.7041373823738062,0.4682223273252154,0.3333333333333333
"22 people (two civilians, four police officers and 16 drug dealers) are killed in a shootout in Villa Unión, Coahuila, Mexico, the largest such crime in the country's history.",3,LASER,0.7247590350016619,0.4323612945230008,0.29752102658494306,0.6887482147567019,0.23206031864770602,0.6936641710049061,0.6827610837445862,0.44446689870505646,0.678068487350321,0.2123670579979243,0.5416067922482425,0.7175957806907328,0.3333333333333333
The 2019 Southeast Asian Games are held in the Philippines.,0,Title,"(721, 'ms')","(6942, 'ta')","(41488, 'zh')","(113443, 'en')","(7087, 'en')","(2397, 'ta')","(35870, 'en')","(772, 'ms')","(11518, 'zh')","(42767, 'zh')","(11152, 'ta')","(642, 'ms')",p=0.097
The 2019 Southeast Asian Games are held in the Philippines.,1,BWE-Agg-Add,0.3402338208204711,0.3860815363207564,0.20970256556500233,0.39596967409413186,0.4948656036124082,0.4474530295581645,0.3735907161269366,0.46724798657800226,0.26614047233104976,0.31988824212873646,0.3759524362644612,0.14124593353488096,0.5308748413236108
The 2019 Southeast Asian Games are held in the Philippines.,2,BWE-Agg-IDF,0.3066015234192147,0.3898071711684283,0.19852737619072477,0.33192519302047124,0.3959633645170908,0.4344759692614946,0.3377587340786292,0.4533474355546662,0.28254625988091187,0.3055799562828538,0.3602602297435696,0.13315639633774765,0.23456257933819458
The 2019 Southeast Asian Games are held in the Philippines.,3,LASER,0.5771809097968396,0.5457477486706611,0.5110929717915152,0.27268578174692715,0.24863552884248225,0.07704472701827177,0.41700855962230904,0.5422920529826988,0.5207453213197075,0.5862376085053101,0.07978721558356015,0.4560551202226526,0.23456257933819458
