Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,Article13/Ranking,Article14/Ranking,Article15/Ranking,Article16/Ranking,Article17/Ranking,Article18/Ranking,Article19/Ranking,Article20/Ranking,Article21/Ranking,Article22/Ranking,Article23/Ranking,Article24/Ranking,"Non-parametric (Friedman, Nemenyi)","Non-parametric (Friedman, Nemenyi) (New)"
"Tuas Port is 75% finished and the last caisson is installed, putting the port on-target for its intended opening date of 2021.",1,BWE-Agg-Add,0.3933842028049928,0.294922757496973,0.28921087527362027,0.3914257551876672,0.5018963721509637,0.19379676823341008,0.39019001837089434,0.4311613092304087,0.47695287053600055,0.38406283491886856,0.39083765552701166,0.3869087370156898,0.22068941479302523,0.44649854083112506,0.2713367994451664,0.4218499246498675,0.32294694026193527,0.3934447183021834,0.38394518837371594,0.42407539950999257,0.3408411577002286,0.2178296260015873,0.18243153429520598,0.2718992633356515,0.30690622927511574,0.054125756564814574
"Tuas Port is 75% finished and the last caisson is installed, putting the port on-target for its intended opening date of 2021.",2,BWE-Agg-IDF,0.3950814672432973,0.29740114288578395,0.29999638689900227,0.38088129783697994,0.47579643308637093,0.17223268421705826,0.40895203813290226,0.4323750780453766,0.4577642005756506,0.3365237526060652,0.35454514671489534,0.35470853216742343,0.21123740788918283,0.44690268232362035,0.2806052684105032,0.4078979416002036,0.3150457359944794,0.40645217907655035,0.4023016768680103,0.38937367907462733,0.34554007969631406,0.2121496093143479,0.21404212450570537,0.23916119982605802,0.20210048108906364,0.04621613322879073
"Tuas Port is 75% finished and the last caisson is installed, putting the port on-target for its intended opening date of 2021.",3,LASER,0.7461659723043391,0.6762590328668552,0.6318700685612519,0.20211857841722874,0.666515724473808,0.6229674570007164,0.14154636211724542,0.1043336293352735,0.581675251693867,0.6730159055818539,0.6181691695187213,0.5183468121034646,0.6732862030705697,0.13167410745967098,0.6605984573751889,0.5992202885574217,0.66288558775351,0.6554995809841527,0.20992745162106527,0.36693560535063907,0.442986654856239,0.6386882230884845,0.638971028483576,0.6661180790514224,0.3248614375858491,0.03357631814382328
"Tuas Port is 75% finished and the last caisson is installed, putting the port on-target for its intended opening date of 2021.",4,LASER-meta,0.6307489628102764,0.5854889595741757,0.5948088813952789,0.510493413943079,0.5868490190486413,0.5656039828364615,0.5365405351762582,0.5601172422789347,0.6665600399736318,0.5263534382966137,0.5832174947919356,0.5699721839098382,0.5846521942293113,0.5712671399150703,0.5709948675094059,0.649079922704119,0.6011869278799484,0.5934072351753572,0.5853330913313751,0.6381643252020583,0.5962438563626422,0.6220489395327085,0.5607012274942655,0.45879599579518376,0.1661318520499714,0.00541102556183825
"Tuas Port is 75% finished and the last caisson is installed, putting the port on-target for its intended opening date of 2021.",5,Ensemble-model,0.5461023487588614,0.46692674819528635,0.4540473223026264,0.3574383011875729,0.563756169017204,0.3925459842718022,0.34865421448021267,0.3601528196480869,0.5431150282563582,0.49100286451192043,0.49129381649219894,0.45765065640757424,0.4267243385644052,0.3780880085282601,0.44858642271036464,0.5179683861080824,0.4785490817129928,0.5134780588516996,0.37556360822292023,0.4446338466636589,0.4231971924857555,0.4231104193419078,0.39895658981114196,0.4213886396045748,0,0.860670766500733
"The first phase of the enhanced Jurong Lake Gardens is launched with new facilities, making it the first national garden in the heartlands and third in Singapore. Works for the second phase will commence soon with completion by 2021.",0,Title,"(548, 'ms')","(103631, 'en')","(1304, 'ta')","(2081, 'ta')","(176, 'ms')","(26059, 'zh')","(60630, 'en')","(11966, 'zh')","(10792, 'ta')","(26247, 'zh')","(333, 'ms')","(3609, 'ta')","(24098, 'zh')","(29460, 'zh')","(8241, 'zh')","(226, 'ms')","(60698, 'en')","(52055, 'en')","(8016, 'ta')","(3728, 'ta')","(160, 'en')","(9520, 'en')","(557, 'ms')","(838, 'ms')",p=0.000017,p=0.000003
"The first phase of the enhanced Jurong Lake Gardens is launched with new facilities, making it the first national garden in the heartlands and third in Singapore. Works for the second phase will commence soon with completion by 2021.",1,BWE-Agg-Add,0.3595087732859786,0.6325350555344758,0.5664764414123317,0.5721889832473546,0.46106739485097,0.3503745766686935,0.5247320122294978,0.49716326226902696,0.5454581442586237,0.5104579554597519,0.4458598659552186,0.57563366713517,0.5384595019083754,0.5211977105675744,0.4665035408276966,0.5082471613799322,0.6578243238584566,0.6539837700655008,0.352500395959021,0.5671364491661596,0.46456227287416735,0.594190362680775,0.5429288955344325,0.4150792360719088,0.6954361673826671,0.35995197187838546
"The first phase of the enhanced Jurong Lake Gardens is launched with new facilities, making it the first national garden in the heartlands and third in Singapore. Works for the second phase will commence soon with completion by 2021.",2,BWE-Agg-IDF,0.3403198215622398,0.5491797964449402,0.5420568133021807,0.5732085884538126,0.4451528189693675,0.30170671290918516,0.4800861402082281,0.5016155729856299,0.5093434905731101,0.4828184595344692,0.41939488738556174,0.5340485632639106,0.4950601160661509,0.5027562039328566,0.47804620733197273,0.48931405617571155,0.6503293125696994,0.5970766210286573,0.35119001442060654,0.5585081840994911,0.3808244266590649,0.5745917280527361,0.532493314616501,0.3995418438928903,0.003905791298348012,0.001285775569288336
"The first phase of the enhanced Jurong Lake Gardens is launched with new facilities, making it the first national garden in the heartlands and third in Singapore. Works for the second phase will commence soon with completion by 2021.",3,LASER,0.6763012627667424,0.29366696152657323,0.17507206082801088,0.23952206908238535,0.754204516933152,0.6646986597747889,0.40084251322535236,0.69951236768743,0.2646166039656739,0.585115154629326,0.739632319758751,0.15723399360489282,0.7118690325216318,0.6557138518736118,0.6731345076484467,0.7536068361271276,0.6870448731015757,0.7241776873953043,0.2475417084892102,0.6690161282361374,0.5571134744572186,0.609130952976695,0.7299779410469942,0.6993867348273766,0.18348430236854488,0.08229605547420717
"The first phase of the enhanced Jurong Lake Gardens is launched with new facilities, making it the first national garden in the heartlands and third in Singapore. Works for the second phase will commence soon with completion by 2021.",4,LASER-meta,0.6407904553881528,0.5850726701610566,0.6768711185917338,0.6421483448200893,0.6139309592243101,0.7247166138084334,0.6308952658606793,0.6371887678588652,0.591398387266732,0.6311394379229702,0.6381478948320687,0.524493259810795,0.5735581458655739,0.6408682238429018,0.5562730057798918,0.5986145343886475,0.5963053919492445,0.6729042948758666,0.5044505853800249,0.6110419170057281,0.635015583806257,0.5773356410223252,0.6002173105169916,0.6080576859940925,0.1171737389504399,0.019547123146801446
"The first phase of the enhanced Jurong Lake Gardens is launched with new facilities, making it the first national garden in the heartlands and third in Singapore. Works for the second phase will commence soon with completion by 2021.",5,Ensemble-model,0.5070735835512759,0.5092550635751372,0.46853394008752003,0.4875712240545839,0.5763378841165361,0.5112608843116453,0.5022332435768208,0.5860841646626243,0.4655837695997652,0.5525245902818939,0.5675775901247812,0.4345471422182614,0.590205893277496,0.5822872776787505,0.5477201604269424,0.596304109665684,0.6529774145264043,0.6697000829640232,0.35162093675296985,0.6048609662506943,0.5131295669309,0.5921679977029621,0.6083570689445412,0.5358394667477953,0,0.5369190739313175
A new integrated health hub in Jurong comprising a bigger polyclinic and a nursing home will be ready by 2025.,0,Title,"(479, 'ms')","(5208, 'zh')","(3618, 'zh')","(4548, 'ta')","(548, 'ms')","(57428, 'en')","(69865, 'en')","(1962, 'ta')","(19386, 'zh')","(15612, 'en')","(107065, 'en')","(328, 'ta')","(1766, 'ta')","(46769, 'en')","(170, 'ms')","(2441, 'ta')","(3734, 'ta')","(408, 'ms')","(322, 'ms')","(30982, 'en')","(16916, 'zh')","(7640, 'zh')","(252, 'ms')","(20787, 'zh')",p=0.016556,p=0.005690
A new integrated health hub in Jurong comprising a bigger polyclinic and a nursing home will be ready by 2025.,1,BWE-Agg-Add,0.3439696343230824,0.5269697757374106,0.5635847694662489,0.4722762554789166,0.31070829358268187,0.651913455831099,0.5861312735909563,0.46823497093912886,0.5389273768090074,0.7061439938202513,0.45947693027345426,0.46057415408472635,0.43357568198177293,0.7117519947345861,0.30976870730197725,0.45294906639996696,0.40230848061573243,0.12925339076948977,0.27227533423504496,0.67597708409126,0.592307441661623,0.4449493541844568,0.33152772789596946,0.5211785370861127,0.4535177475511988,0.3472195104810329
A new integrated health hub in Jurong comprising a bigger polyclinic and a nursing home will be ready by 2025.,2,BWE-Agg-IDF,0.34428854378715884,0.5348859818498248,0.5638022818062711,0.46094212090007225,0.31395380654133026,0.6191678287600647,0.5802112106564477,0.4567493671938718,0.5103271027886312,0.7081500415655024,0.4378126175119445,0.4447062810256599,0.4192608851447856,0.6820167525000427,0.29097627794413244,0.4333018261779441,0.36441688245404696,0.12129750267213181,0.2803944689863156,0.6465011065994151,0.5640374889466409,0.4324860522431417,0.31177048356640286,0.5293756150328002,0.04648225244880114,0.028599355145127046
A new integrated health hub in Jurong comprising a bigger polyclinic and a nursing home will be ready by 2025.,3,LASER,0.6104397006860561,0.6178236518954001,0.5888019014096094,0.1660652371737918,0.6250346722460871,0.6560098763500871,0.3891504812367879,0.1405137210975246,0.63469890532626,0.4886420746439938,0.5883379899671488,0.15267914755057346,0.12048587416756722,0.306542634925713,0.6161186048452535,0.13531782584888719,0.5192692201493354,0.5390537127113225,0.5831220980510241,0.251900643898312,0.6204354910937789,0.6025535145596331,0.6234656236402363,0.609416827254083,0.45351774755119895,0.37204982745288784
A new integrated health hub in Jurong comprising a bigger polyclinic and a nursing home will be ready by 2025.,4,LASER-meta,0.44284374073055705,0.6174434361126048,0.5468364897338688,0.48404527648622003,0.648007817308708,0.5501985447262975,0.671346204668487,0.44406681742973325,0.5879220979173099,0.6770096544085146,0.5957296898704229,0.5242224738020984,0.4930351256530889,0.6236459056561542,0.5283293862655113,0.5831679152197227,0.5509559683871508,0.625397944426878,0.601471388097667,0.600641247318936,0.5713987199551304,0.5962766477893692,0.5683417144034957,0.6485965668155048,0.04648225244880109,0.005019596777913234
A new integrated health hub in Jurong comprising a bigger polyclinic and a nursing home will be ready by 2025.,5,Ensemble-model,0.44302798325269327,0.5733653898979362,0.5677475948899041,0.3818957625303477,0.4723087817094201,0.6275691194463311,0.5437940009962092,0.36422605542663283,0.5727235961834481,0.6359982329189868,0.5217096748612355,0.379396937918685,0.35025815064953175,0.5690229520082978,0.4417017796529889,0.38165095458364096,0.46094684444352646,0.3493468206272791,0.4319804404948112,0.5302478005857083,0.592027337651521,0.520191483334135,0.4626926014422399,0.5742582163915986,0,0.24711171014303898
"Mediacorp channel okto ceases broadcast after nearly 11 years, merging with Channel 5 as OktoOn5. okto's frequency is returned to the Infocomm Media Development Authority too.",0,Title,"(42192, 'zh')","(305, 'ms')","(43040, 'en')","(50536, 'zh')","(537, 'ms')","(101342, 'en')","(8530, 'ta')","(2513, 'en')","(1304, 'ta')","(7926, 'ta')","(4998, 'ta')","(809, 'ta')","(1521, 'ta')","(48488, 'zh')","(1265, 'zh')","(66, 'ms')","(15817, 'en')","(53, 'ms')","(7735, 'en')","(8734, 'en')","(176, 'ms')","(732, 'ms')","(6600, 'zh')","(31055, 'zh')",p=0.001082,p=0.000117
"Mediacorp channel okto ceases broadcast after nearly 11 years, merging with Channel 5 as OktoOn5. okto's frequency is returned to the Infocomm Media Development Authority too.",1,BWE-Agg-Add,0.493900586700073,0.3416635111404577,0.5424236970321803,0.46077637431066626,0.3977633840498298,0.4203441571740103,0.4571484067305454,0.4596843976818917,0.4396784889790072,0.4372065518510338,0.3944865782209483,0.4548023743401101,0.4140776223384784,0.4240049860764267,0.44286386936332317,0.548053116522032,0.5352561270201465,0.25678252144770886,0.3961514698852955,0.4578697250697116,0.3571719233791892,0.2700560327623113,0.35620764940490696,0.2847668250503875,0.5646587203919375,0.1890592779402143
"Mediacorp channel okto ceases broadcast after nearly 11 years, merging with Channel 5 as OktoOn5. okto's frequency is returned to the Infocomm Media Development Authority too.",2,BWE-Agg-IDF,0.5191523403955558,0.3340111609053212,0.5264409597439074,0.483712139753335,0.3841254188702523,0.40615260611799003,0.45256833647484984,0.44757295266430447,0.41972993780733836,0.43851087866883265,0.3705458493887069,0.45006171856230326,0.3920409897164633,0.4088117001353331,0.4531401669312107,0.5722645562239564,0.4995460348984526,0.2694064254778623,0.3461105896699118,0.4297328542427219,0.3390231527666822,0.2712055282895346,0.35423091603321366,0.25386772560585763,0.025444750589193908,0.012443016099530982
"Mediacorp channel okto ceases broadcast after nearly 11 years, merging with Channel 5 as OktoOn5. okto's frequency is returned to the Infocomm Media Development Authority too.",3,LASER,0.7068897462337773,0.7008928851201218,0.5084870536242017,0.7134113315765521,0.4226527585182773,0.5723007910588155,0.24521816299771307,0.7432632976559417,0.17676075993253193,0.2281872741619548,0.23713981259664024,0.23585179366756265,0.23875924443302274,0.6811049171613288,0.6868367437319575,0.7154212938913059,0.3889110427094618,0.6234369062893164,0.6908857378346296,0.41252323203627644,0.750667618889195,0.6946660183206486,0.6463824273993656,0.6806376985800696,0.3544138835764986,0.19122225795272588
"Mediacorp channel okto ceases broadcast after nearly 11 years, merging with Channel 5 as OktoOn5. okto's frequency is returned to the Infocomm Media Development Authority too.",4,LASER-meta,0.6163393317901112,0.638759807216112,0.47823601924289477,0.568539571828783,0.47816224783855815,0.5398533093354928,0.5412880447397267,0.6054510974912996,0.5952575256712206,0.5370858591678517,0.5693345398691382,0.4340372386925841,0.45626650929695856,0.624766101286863,0.581824923901718,0.5201084464718788,0.5826335215580191,0.49002969218058895,0.5356963366541374,0.5979443677428574,0.6318000954107991,0.5548674822056225,0.6197890054457157,0.6687484604808274,0.055482645442369964,0.0031351982565450487
"Mediacorp channel okto ceases broadcast after nearly 11 years, merging with Channel 5 as OktoOn5. okto's frequency is returned to the Infocomm Media Development Authority too.",5,Ensemble-model,0.5857169460152498,0.5068208726105992,0.5169468360268764,0.5610601500675637,0.4191568866241421,0.487249470947832,0.41036470804402964,0.571287802439284,0.389677728662173,0.3953713164397154,0.37908868264737555,0.3848472722774359,0.3670072933431008,0.5382993395556945,0.5448502762305513,0.595962846315599,0.4956876548527111,0.41451048676497376,0.5038648711223376,0.46810304344861864,0.5263499295883275,0.45355106829969816,0.49501405091960937,0.47460249705605967,0,0.6041402497509839
